idx_listing,idx_djid,rank,judul_listing,identitas_djid,cosine_faiss,brand_listing,brand_djid,label,perlu_review
96,1057,5,Baterai HT BAOFENG UV-9R Plus NEW,Hytera RD 968 UHF (400-470Mhz),0.558330715,baofeng,hytera,0,0
97,242,1,BAOFENG Charger HT UV-5R,Baofeng UV-5RE,0.666666508,baofeng,baofeng,0,0
97,160,2,BAOFENG Charger HT UV-5R,Baofeng UV-9R Plus,0.646656692,baofeng,baofeng,0,0
97,172,3,BAOFENG Charger HT UV-5R,Baofeng Baofeng / BF-UV5R,0.643031478,baofeng,baofeng,0,0
97,121,4,BAOFENG Charger HT UV-5R,BAOFENG UV-9R Plus New,0.641921878,baofeng,baofeng,0,0
97,1325,5,BAOFENG Charger HT UV-5R,WTW JAPAN TU-G9-1970I-026,0.639508247,baofeng,wtw japan,0,0
98,1071,1,Baterai HT BAOFENG UV-9R PRO,Hytera RD 968 UHF (400-440 Mhz.) <= 10 Watt,0.61382544,baofeng,hytera,0,0
98,1057,2,Baterai HT BAOFENG UV-9R PRO,Hytera RD 968 UHF (400-470Mhz),0.588477612,baofeng,hytera,0,0
98,1130,3,Baterai HT BAOFENG UV-9R PRO,Hytera RD968 VHF (136-174 Mhz.),0.58846283,baofeng,hytera,0,0
98,913,4,Baterai HT BAOFENG UV-9R PRO,Motorola SLR8000,0.583013177,baofeng,motorola,0,0
98,1177,5,Baterai HT BAOFENG UV-9R PRO,Grentech SGR-R310 / RF/B1F/43/MY/ID/XL/0033,0.579070449,baofeng,grentech,0,0
99,1071,1,Baterai HT BAOFENG UV-10 (BL-10UV),Hytera RD 968 UHF (400-440 Mhz.) <= 10 Watt,0.631646991,baofeng,hytera,0,0
99,1080,2,Baterai HT BAOFENG UV-10 (BL-10UV),Hytera RD 988 UHF  (400-440 Mhz.) <= 50 watt,0.598353267,baofeng,hytera,0,0
99,1069,3,Baterai HT BAOFENG UV-10 (BL-10UV),Hytera RD 988 UHF  (400-440 Mhz.) <= 50 watt,0.598353207,baofeng,hytera,0,0
99,1057,4,Baterai HT BAOFENG UV-10 (BL-10UV),Hytera RD 968 UHF (400-470Mhz),0.597354293,baofeng,hytera,0,0
99,1130,5,Baterai HT BAOFENG UV-10 (BL-10UV),Hytera RD968 VHF (136-174 Mhz.),0.596042037,baofeng,hytera,0,0
100,231,1,HT Handy Talkie SMP S1 Analog UHF Super Thin,Voxter UV-X5 ( 136-174 Mhz & 400-430 Mhz ),0.649944484,smp,voxter,0,0
100,104,2,HT Handy Talkie SMP S1 Analog UHF Super Thin,Fastcom FC-UV88,0.6418221,smp,fastcom,0,0
100,218,3,HT Handy Talkie SMP S1 Analog UHF Super Thin,Voxter U55,0.613989413,smp,voxter,0,0
100,733,4,HT Handy Talkie SMP S1 Analog UHF Super Thin,KENWOOD NX-220 (136-174 MHz),0.609097123,smp,kenwood,0,0
100,536,5,HT Handy Talkie SMP S1 Analog UHF Super Thin,Simoco SimocoXd/SDP760 (136-174 MHz,0.577600002,smp,simoco,0,0
101,1130,1,Headset HT POC SMP Type C,Hytera RD968 VHF (136-174 Mhz.),0.541960597,smp,hytera,0,0
101,1057,2,Headset HT POC SMP Type C,Hytera RD 968 UHF (400-470Mhz),0.540093541,smp,hytera,0,0
101,983,3,Headset HT POC SMP Type C,Motorola SLR 5300 VHF 136-174 MHz,0.53821063,smp,motorola,0,0
101,930,4,Headset HT POC SMP Type C,Motorola SLR 5300,0.532093883,smp,motorola,0,0
101,451,5,Headset HT POC SMP Type C,Hytera HP568,0.527864695,smp,hytera,0,0
102,340,1,HT POC Radio SMP PNC590 Android Zello Global,CLARIGO L 90 (UHF : 340-399.995 MHz),0.748207211,smp,clarigo,0,0
102,52,2,HT POC Radio SMP PNC590 Android Zello Global,Motorola XiR M8668i,0.728964269,smp,motorola,0,0
102,459,3,HT POC Radio SMP PNC590 Android Zello Global,Motorola MTP8550Ex,0.722245812,smp,motorola,0,0
102,870,4,HT POC Radio SMP PNC590 Android Zello Global,Motorola XiR P8608 403-438 MHz,0.717083454,smp,motorola,0,0
102,330,5,HT POC Radio SMP PNC590 Android Zello Global,CLARIGO Clarigo L 90  (UHF:400-438 MHz),0.717075109,smp,clarigo,0,0
103,1162,1,HT Kinnota R5 Mini Analog UHF VHF Multiband,M3 M3-RD-550,0.664909482,,m3,0,1
103,1307,2,HT Kinnota R5 Mini Analog UHF VHF Multiband,WRI FiberHome GZF2100-V,0.661019325,,wri fiberhome,0,1
103,1290,3,HT Kinnota R5 Mini Analog UHF VHF Multiband,WRI FiberHome GZF2100-V,0.661019325,,wri fiberhome,0,1
103,1130,4,HT Kinnota R5 Mini Analog UHF VHF Multiband,Hytera RD968 VHF (136-174 Mhz.),0.65081358,,hytera,0,1
103,446,5,HT Kinnota R5 Mini Analog UHF VHF Multiband,Motorola R5 VHF,0.64563185,,motorola,0,1
104,216,1,HT Kinnota POC K7 Walkie Talkie,Yaesu VX6R,0.572848797,,yaesu,0,1
104,218,2,HT Kinnota POC K7 Walkie Talkie,Voxter U55,0.516200662,,voxter,0,1
104,951,3,HT Kinnota POC K7 Walkie Talkie,HYBE HR,0.505715847,,hybe,0,1
104,217,4,HT Kinnota POC K7 Walkie Talkie,Voxter Voxter / UVT10,0.473864436,,voxter,0,1
104,144,5,HT Kinnota POC K7 Walkie Talkie,Baofeng BF-A58,0.467728913,,baofeng,0,1
105,218,1,HT SMP POC H8 Android Walkie Talkie Zello,Voxter U55,0.508021355,smp,voxter,0,0
105,216,2,HT SMP POC H8 Android Walkie Talkie Zello,Yaesu VX6R,0.496936977,smp,yaesu,0,0
105,1044,3,HT SMP POC H8 Android Walkie Talkie Zello,Simoco EMEA SDB680 TU,0.492145479,smp,simoco emea,0,0
105,402,4,HT SMP POC H8 Android Walkie Talkie Zello,Motorola MOTOTRBO XiR™ M8268,0.485122979,smp,motorola,0,0
105,1316,5,HT SMP POC H8 Android Walkie Talkie Zello,HLS Coverage AT601T,0.475841105,smp,hls,0,0
106,659,1,Baterai HT SMP PNC560,Hytera PNC380,0.620302677,smp,hytera,0,0
106,1078,2,Baterai HT SMP PNC560,Simoco SimocoXd/SDB680 ( 136-174 MHz ) 50 Watt,0.619684219,smp,simoco,0,0
106,702,3,Baterai HT SMP PNC560,Motorola XiR P8628i (403-438 MHz),0.615708053,smp,motorola,0,0
106,934,4,Baterai HT SMP PNC560,Motorola SLR8000,0.613146365,smp,motorola,0,0
106,596,5,Baterai HT SMP PNC560,Motorola XiR P8628i AZH56JDQ9RA1AN (136-174 MHz),0.610265136,smp,motorola,0,0
107,688,1,Extramic Bluetooth Noxgear Push-To-Talk Speaker,SOUNESS SNI-1577UT,0.664990604,,souness,0,1
107,689,2,Extramic Bluetooth Noxgear Push-To-Talk Speaker,SOUNESS SNI-1575UT,0.662120938,,souness,0,1
107,114,3,Extramic Bluetooth Noxgear Push-To-Talk Speaker,Motorola RLN 6544/PMMN4095A Wireless Remote Speaker Microphone,0.657621443,,motorola,0,1
107,57,4,Extramic Bluetooth Noxgear Push-To-Talk Speaker,WEIRCOM WR-Q7,0.516379774,,weircom,0,1
107,36,5,Extramic Bluetooth Noxgear Push-To-Talk Speaker,WEIRCOM WR808,0.500725687,,weircom,0,1
108,1291,1,"Set top Box Dongle Wifi buat STB luby, apple, matrix, dll",EnGenius EAP9550,0.553921103,,engenius,0,1
108,188,2,"Set top Box Dongle Wifi buat STB luby, apple, matrix, dll",ICOM IC-F4003,0.507039905,,icom,0,1
108,1214,3,"Set top Box Dongle Wifi buat STB luby, apple, matrix, dll",ICOM IC-F5023H,0.50622952,,icom,0,1
108,193,4,"Set top Box Dongle Wifi buat STB luby, apple, matrix, dll",ICOM IC-F5023H,0.50622952,,icom,0,1
108,25,5,"Set top Box Dongle Wifi buat STB luby, apple, matrix, dll",ICOM IC-F5023H,0.50622952,,icom,0,1
109,931,1,Headset HT 1 Colokan One Jack,MOTOROLA SLR5300,0.543393314,,motorola,0,1
109,985,2,Headset HT 1 Colokan One Jack,Motorola MTR 2000,0.526831508,,motorola,0,1
109,1102,3,Headset HT 1 Colokan One Jack,MOTOROLA Quantar,0.522298932,,motorola,0,1
109,935,4,Headset HT 1 Colokan One Jack,MOTOROLA SLR 5300,0.519834518,,motorola,0,1
109,958,5,Headset HT 1 Colokan One Jack,Motorola SLR8000,0.51683259,,motorola,0,1
110,1039,1,Tissue basah mini lucu/ tissue basah travel pack/ wet tissue,BARINDO LD 210E,0.20526433,,barindo,0,1
110,924,2,Tissue basah mini lucu/ tissue basah travel pack/ wet tissue,Hytera MD300,0.198862553,,hytera,0,1
110,941,3,Tissue basah mini lucu/ tissue basah travel pack/ wet tissue,Hytera RD628,0.175053194,,hytera,0,1
110,989,4,Tissue basah mini lucu/ tissue basah travel pack/ wet tissue,Hytera RD988S,0.161294281,,hytera,0,1
110,986,5,Tissue basah mini lucu/ tissue basah travel pack/ wet tissue,Hytera RD988S,0.161294192,,hytera,0,1
111,924,1,selang nazal oksigen headset yuwell reuseable,Hytera MD300,0.401496589,,hytera,0,1
111,1003,2,selang nazal oksigen headset yuwell reuseable,Hytera RD988 UHF (400-440 MHz),0.387764901,,hytera,0,1
111,1057,3,selang nazal oksigen headset yuwell reuseable,Hytera RD 968 UHF (400-470Mhz),0.385171473,,hytera,0,1
111,891,4,selang nazal oksigen headset yuwell reuseable,Hytera DS-6210,0.384755731,,hytera,0,1
111,890,5,selang nazal oksigen headset yuwell reuseable,Hytera DS-6210,0.384755731,,hytera,0,1
112,216,1,Handy Talky SMP PoC MiMi Global PoCStar Walkie Talkie include akun permanen,Yaesu VX6R,0.566326499,smp,yaesu,0,0
112,218,2,Handy Talky SMP PoC MiMi Global PoCStar Walkie Talkie include akun permanen,Voxter U55,0.544453681,smp,voxter,0,0
112,217,3,Handy Talky SMP PoC MiMi Global PoCStar Walkie Talkie include akun permanen,Voxter Voxter / UVT10,0.521453261,smp,voxter,0,0
112,104,4,Handy Talky SMP PoC MiMi Global PoCStar Walkie Talkie include akun permanen,Fastcom FC-UV88,0.442955077,smp,fastcom,0,0
112,1044,5,Handy Talky SMP PoC MiMi Global PoCStar Walkie Talkie include akun permanen,Simoco EMEA SDB680 TU,0.437466145,smp,simoco emea,0,0
113,216,1,POC Global G2 Handy Talkie Mini Jarak Jauh,Yaesu VX6R,0.565902591,,yaesu,0,1
113,218,2,POC Global G2 Handy Talkie Mini Jarak Jauh,Voxter U55,0.549793899,,voxter,0,1
113,231,3,POC Global G2 Handy Talkie Mini Jarak Jauh,Voxter UV-X5 ( 136-174 Mhz & 400-430 Mhz ),0.530511022,,voxter,0,1
113,104,4,POC Global G2 Handy Talkie Mini Jarak Jauh,Fastcom FC-UV88,0.518917918,,fastcom,0,1
113,20,5,POC Global G2 Handy Talkie Mini Jarak Jauh,talkcom TC-698S,0.510505736,,talkcom,0,1
114,1204,1,Antena HT Tarik Diamond RH 775 - RH 775,HARVE HV-88,0.656400204,,harve,0,1
114,134,2,Antena HT Tarik Diamond RH 775 - RH 775,HARVE HV-88,0.656400204,,harve,0,1
114,15,3,Antena HT Tarik Diamond RH 775 - RH 775,HARVE HV-88,0.656400204,,harve,0,1
114,219,4,Antena HT Tarik Diamond RH 775 - RH 775,Xiamen X-008 VHF : 136-174 MHz UHF : 400-440 MHz,0.652651548,,xiamen,0,1
114,392,5,Antena HT Tarik Diamond RH 775 - RH 775,HY-E SH-835 Freq. 136-174 MHz,0.650880098,,hy-e,0,1
115,598,1,"Selang oksigen nasal canula impor, high quality",HYT By Hytera TC 518 UHF (350-390 MHz),0.235145196,,hyt by hytera,0,1
115,412,2,"Selang oksigen nasal canula impor, high quality",ICOM VHF Marine Transceiver / IC-M422,0.229417935,,icom,0,1
115,642,3,"Selang oksigen nasal canula impor, high quality",HYT By Hytera TC-700 UHF (350-390 MHz),0.226621434,,hyt by hytera,0,1
115,599,4,"Selang oksigen nasal canula impor, high quality",HYT By Hytera TC 508 VHF (136-174 MHz),0.226446092,,hyt by hytera,0,1
115,486,5,"Selang oksigen nasal canula impor, high quality",MOTOROLA R2 UHF,0.224671587,,motorola,0,1
116,1071,1,Baterai HT UV82 Kompatibel Segala Merk HT,Hytera RD 968 UHF (400-440 Mhz.) <= 10 Watt,0.554433584,,hytera,0,1
116,451,2,Baterai HT UV82 Kompatibel Segala Merk HT,Hytera HP568,0.533989787,,hytera,0,1
116,659,3,Baterai HT UV82 Kompatibel Segala Merk HT,Hytera PNC380,0.523788691,,hytera,0,1
116,512,4,Baterai HT UV82 Kompatibel Segala Merk HT,Hytera HP508,0.523683488,,hytera,0,1
116,519,5,Baterai HT UV82 Kompatibel Segala Merk HT,Hytera BD508,0.520760238,,hytera,0,1
117,216,1,HT POC Global G18 Two Way Radio walkie talkie,Yaesu VX6R,0.734500289,,yaesu,0,1
117,218,2,HT POC Global G18 Two Way Radio walkie talkie,Voxter U55,0.729931653,,voxter,0,1
117,1209,3,HT POC Global G18 Two Way Radio walkie talkie,talkcom TC-698S,0.705564022,,talkcom,0,1
117,20,4,HT POC Global G18 Two Way Radio walkie talkie,talkcom TC-698S,0.705564022,,talkcom,0,1
117,1207,5,HT POC Global G18 Two Way Radio walkie talkie,talkcom TC - 988 PLUS,0.691454291,,talkcom,0,1
118,997,1,"Extramic Motorola RIG GP3688, GP3188 PMMN4090 ori",Motorola SLR 5300 (410 -430 Mhz),0.840846062,motorola,motorola,0,0
118,1045,2,"Extramic Motorola RIG GP3688, GP3188 PMMN4090 ori",Motorola SLR5300 (403 - 438 MHz),0.835133314,motorola,motorola,0,0
118,981,3,"Extramic Motorola RIG GP3688, GP3188 PMMN4090 ori",Motorola SLR 5300 UHF 400-470 MHz,0.833110213,motorola,motorola,0,0
118,968,4,"Extramic Motorola RIG GP3688, GP3188 PMMN4090 ori",Motorola SLR 5300 (400-470 MHz),0.829569757,motorola,motorola,0,0
118,926,5,"Extramic Motorola RIG GP3688, GP3188 PMMN4090 ori",Motorola SLR 5300,0.813586652,motorola,motorola,0,0
119,233,1,Keypad ht Alinco dj-w10 dj-w100 dj-a10 tombol radio djw10 djw100 dja10,Alinco DJ-VX10,0.674426913,alinco,alinco,0,0
119,232,2,Keypad ht Alinco dj-w10 dj-w100 dj-a10 tombol radio djw10 djw100 dja10,Alinco DJ-VX50,0.648237526,alinco,alinco,0,0
119,946,3,Keypad ht Alinco dj-w10 dj-w100 dj-a10 tombol radio djw10 djw100 dja10,Comba RX9139,0.606763959,alinco,comba,0,0
119,687,4,Keypad ht Alinco dj-w10 dj-w100 dj-a10 tombol radio djw10 djw100 dja10,Simoco EMEA SDP760 T1,0.606405616,alinco,simoco emea,0,0
119,1013,5,Keypad ht Alinco dj-w10 dj-w100 dj-a10 tombol radio djw10 djw100 dja10,Comba RX9139,0.604239404,alinco,comba,0,0
120,450,1,Antena HT POC SMP PNC560,Motorola XIR P8608,0.712010384,smp,motorola,0,0
120,702,2,Antena HT POC SMP PNC560,Motorola XiR P8628i (403-438 MHz),0.700287938,smp,motorola,0,0
120,828,3,Antena HT POC SMP PNC560,Motorola XiR P8608i (403-438Mhz),0.697681069,smp,motorola,0,0
120,817,4,Antena HT POC SMP PNC560,Motorola XiR P8608i (403-438Mhz),0.697681069,smp,motorola,0,0
120,659,5,Antena HT POC SMP PNC560,Hytera PNC380,0.696273088,smp,hytera,0,0
121,1089,1,Set Top Box digital Mitsuyama Bonus Kabel HDMI+RCA,CenRF WCDMA Digital Fiber Optical Repeater Remote Unit,0.520319104,,cenrf,0,1
121,1088,2,Set Top Box digital Mitsuyama Bonus Kabel HDMI+RCA,CenRF WCDMA Digital Fiber Optical Repeater Master Unit,0.51462841,,cenrf,0,1
121,687,3,Set Top Box digital Mitsuyama Bonus Kabel HDMI+RCA,Simoco EMEA SDP760 T1,0.504527748,,simoco emea,0,1
121,944,4,Set Top Box digital Mitsuyama Bonus Kabel HDMI+RCA,CenRF DCS WCDMA Dualband MCPA Inline Booster,0.502899051,,cenrf,0,1
121,1053,5,Set Top Box digital Mitsuyama Bonus Kabel HDMI+RCA,Hytera E-PACK 100U(3) (350-400Mhz),0.502703547,,hytera,0,1
122,1118,1,Kabel gateway Rig POC SMP MNC360 buntung,Sepura SRG 3900 (Freq. 344 - 400 MHz),0.667373359,smp,sepura,0,0
122,1259,2,Kabel gateway Rig POC SMP MNC360 buntung,NETIS WF-2419,0.649633646,smp,netis,0,0
122,1258,3,Kabel gateway Rig POC SMP MNC360 buntung,NETIS WF-2411,0.648064733,smp,netis,0,0
122,1303,4,Kabel gateway Rig POC SMP MNC360 buntung,NEC SLR320SW,0.641892433,smp,nec,0,0
122,1298,5,Kabel gateway Rig POC SMP MNC360 buntung,NEC SLR320SW,0.641892433,smp,nec,0,0
123,580,1,Antena HT Diamond RH-779 Bisa Ditarik dan Ditekuk RH 779 HT ANTENA,HYTERA PD788G U(1),0.585993528,,hytera,0,1
123,1204,2,Antena HT Diamond RH-779 Bisa Ditarik dan Ditekuk RH 779 HT ANTENA,HARVE HV-88,0.583335996,,harve,0,1
123,134,3,Antena HT Diamond RH-779 Bisa Ditarik dan Ditekuk RH 779 HT ANTENA,HARVE HV-88,0.583335996,,harve,0,1
123,15,4,Antena HT Diamond RH-779 Bisa Ditarik dan Ditekuk RH 779 HT ANTENA,HARVE HV-88,0.583335996,,harve,0,1
123,200,5,Antena HT Diamond RH-779 Bisa Ditarik dan Ditekuk RH 779 HT ANTENA,SKYMAX UV-8R,0.575566709,,skymax,0,1
124,1088,1,Tissue basah pet wipes 100 sheets,CenRF WCDMA Digital Fiber Optical Repeater Master Unit,0.234542862,,cenrf,0,1
124,1039,2,Tissue basah pet wipes 100 sheets,BARINDO LD 210E,0.226500466,,barindo,0,1
124,1246,3,Tissue basah pet wipes 100 sheets,ACI Acion 6000,0.20617786,,aci,0,1
124,1026,4,Tissue basah pet wipes 100 sheets,CERNTEL T1017,0.204507351,,cerntel,0,1
124,905,5,Tissue basah pet wipes 100 sheets,Hytera HR1068 UHF 350 - 400 MHz,0.198144227,,hytera,0,1
125,92,1,Baterai HT UV5R Kompatibel Berlin FM Bo Peng Verxion Kinnota,WEIERWEI UV-5R,0.619916022,verxion,weierwei,0,0
125,214,2,Baterai HT UV5R Kompatibel Berlin FM Bo Peng Verxion Kinnota,WEIERWEI UV-5R,0.61912632,verxion,weierwei,0,0
125,212,3,Baterai HT UV5R Kompatibel Berlin FM Bo Peng Verxion Kinnota,WEIERWEI VEV-3288s,0.584013939,verxion,weierwei,0,0
125,155,4,Baterai HT UV5R Kompatibel Berlin FM Bo Peng Verxion Kinnota,Weierwei VEV-16,0.582600474,verxion,weierwei,0,0
125,48,5,Baterai HT UV5R Kompatibel Berlin FM Bo Peng Verxion Kinnota,WEIERWEI VEV-16,0.582600474,verxion,weierwei,0,0
126,1078,1,Charger Docking HT SMP PNC560,Simoco SimocoXd/SDB680 ( 136-174 MHz ) 50 Watt,0.649833739,smp,simoco,0,0
126,1176,2,Charger Docking HT SMP PNC560,Grentech SGR-R320/RF/B1F/43/MY/0126,0.618561029,smp,grentech,0,0
126,1179,3,Charger Docking HT SMP PNC560,Grentech SGR-R320 / RF/B1F/40/MY/0157,0.617429078,smp,grentech,0,0
126,450,4,Charger Docking HT SMP PNC560,Motorola XIR P8608,0.616546273,smp,motorola,0,0
126,960,5,Charger Docking HT SMP PNC560,Simoco SimocoXd/SDB680 136-174 MHz 50 Watt,0.615053892,smp,simoco,0,0
127,1316,1,HT SMP PNC590 Lynux POC Global Free Akun + Simcard,HLS Coverage AT601T,0.511600733,smp,hls,0,0
127,171,2,HT SMP PNC590 Lynux POC Global Free Akun + Simcard,SME-com SME-com 338 VHF (136 - 174 MHz),0.470442414,smp,sme-com,0,0
127,261,3,HT SMP PNC590 Lynux POC Global Free Akun + Simcard,SME-com SME-com 338 VHF (136-174 Mhz),0.467775762,smp,sme-com,0,0
127,1053,4,HT SMP PNC590 Lynux POC Global Free Akun + Simcard,Hytera E-PACK 100U(3) (350-400Mhz),0.454181939,smp,hytera,0,0
127,170,5,HT SMP PNC590 Lynux POC Global Free Akun + Simcard,SME-com SME-com 338 UHF (330 - 400 MHz),0.454148114,smp,sme-com,0,0
128,536,1,HT SMP DM700 UHF/VHF 10W IP68,Simoco SimocoXd/SDP760 (136-174 MHz,0.754522443,smp,simoco,0,0
128,1130,2,HT SMP DM700 UHF/VHF 10W IP68,Hytera RD968 VHF (136-174 Mhz.),0.744687796,smp,hytera,0,0
128,513,3,HT SMP DM700 UHF/VHF 10W IP68,Hytera HM688,0.736456096,smp,hytera,0,0
128,1057,4,HT SMP DM700 UHF/VHF 10W IP68,Hytera RD 968 UHF (400-470Mhz),0.735710561,smp,hytera,0,0
128,1078,5,HT SMP DM700 UHF/VHF 10W IP68,Simoco SimocoXd/SDB680 ( 136-174 MHz ) 50 Watt,0.732214332,smp,simoco,0,0
129,1101,1,HT Kinnota UV K5 plus 10W Multi Band,KENWOOD TKR-850,0.65257436,,kenwood,0,1
129,1184,2,HT Kinnota UV K5 plus 10W Multi Band,KENWOOD TKR-850,0.640174568,,kenwood,0,1
129,203,3,HT Kinnota UV K5 plus 10W Multi Band,WOUXUN KG-UV9D (Plus),0.63525939,,wouxun,0,1
129,1084,4,HT Kinnota UV K5 plus 10W Multi Band,KENWOOD NXR-710 (136-174 MHz),0.624527872,,kenwood,0,1
129,912,5,HT Kinnota UV K5 plus 10W Multi Band,COMCELL CC0918,0.617237151,,comcell,0,1
130,630,1,Antena Motorola HAD4008A VHF 150.8 - 162 MHz Original Antena VHF Mobil Baru,Motorola XiR P8660i / AZH56JDN9VA1AN (136-174 Mhz),0.740557551,motorola,motorola,0,0
130,596,2,Antena Motorola HAD4008A VHF 150.8 - 162 MHz Original Antena VHF Mobil Baru,Motorola XiR P8628i AZH56JDQ9RA1AN (136-174 MHz),0.735479474,motorola,motorola,0,0
130,503,3,Antena Motorola HAD4008A VHF 150.8 - 162 MHz Original Antena VHF Mobil Baru,Motorola XiR C2660,0.734809399,motorola,motorola,0,0
130,595,4,Antena Motorola HAD4008A VHF 150.8 - 162 MHz Original Antena VHF Mobil Baru,Motorola XiR P8608i AZH56JDC9RA1AN (136-174 MHz),0.732477963,motorola,motorola,0,0
130,508,5,Antena Motorola HAD4008A VHF 150.8 - 162 MHz Original Antena VHF Mobil Baru,Motorola XiR C2620,0.728692412,motorola,motorola,0,0
131,158,1,HT Redell DL-9108 Dualband Original Garansi Resmi,REDELL DL-9900,0.735141397,redell,redell,0,0
131,151,2,HT Redell DL-9108 Dualband Original Garansi Resmi,REDELL DL-9108,0.711465359,redell,redell,1,0
131,1224,3,HT Redell DL-9108 Dualband Original Garansi Resmi,REDELL DL-9900,0.704277396,redell,redell,0,0
131,35,4,HT Redell DL-9108 Dualband Original Garansi Resmi,REDELL DL-9900,0.704277396,redell,redell,0,0
131,220,5,HT Redell DL-9108 Dualband Original Garansi Resmi,REDELL DL-7108 VHF: 136-174 MHz UHF: 400-440 MHz UHF: 330-390 MHz,0.691214561,redell,redell,0,0
132,351,1,Antena Mobill Nagoya NL-R2 144/430 MHz Original Antena Mobil Dual Band,CLARIGO L 90 (VHF 136-174 MHz),0.704815388,,clarigo,0,1
132,340,2,Antena Mobill Nagoya NL-R2 144/430 MHz Original Antena Mobil Dual Band,CLARIGO L 90 (UHF : 340-399.995 MHz),0.695481062,,clarigo,0,1
132,330,3,Antena Mobill Nagoya NL-R2 144/430 MHz Original Antena Mobil Dual Band,CLARIGO Clarigo L 90  (UHF:400-438 MHz),0.688421011,,clarigo,0,1
132,260,4,Antena Mobill Nagoya NL-R2 144/430 MHz Original Antena Mobil Dual Band,VOXTER UV-B5 (400-430 MHz & 136-174 MHz),0.679498792,,voxter,0,1
132,291,5,Antena Mobill Nagoya NL-R2 144/430 MHz Original Antena Mobil Dual Band,JACOM JACOM JC-668 VHF 136-174Mhz,0.67486465,,jacom,0,1
133,1315,1,Power Supply Maldol ALC-3030AM Original DC Power Supply 30 Ampere Baru,Andrew MR1818U,0.697883904,,andrew,0,1
133,1078,2,Power Supply Maldol ALC-3030AM Original DC Power Supply 30 Ampere Baru,Simoco SimocoXd/SDB680 ( 136-174 MHz ) 50 Watt,0.63997817,,simoco,0,1
133,960,3,Power Supply Maldol ALC-3030AM Original DC Power Supply 30 Ampere Baru,Simoco SimocoXd/SDB680 136-174 MHz 50 Watt,0.636376679,,simoco,0,1
133,1313,4,Power Supply Maldol ALC-3030AM Original DC Power Supply 30 Ampere Baru,Powercom SCR-R320C-500/6.8M/R/ID,0.614591002,,powercom,0,1
133,1166,5,Power Supply Maldol ALC-3030AM Original DC Power Supply 30 Ampere Baru,Grentech SGR-Z-SG200 RO,0.601941228,,grentech,0,1
134,513,1,Antena HF Diamond HF30FX 10 MHz Original Antena Radio Mobile SSB,Hytera HM688,0.718793869,,hytera,0,1
134,291,2,Antena HF Diamond HF30FX 10 MHz Original Antena Radio Mobile SSB,JACOM JACOM JC-668 VHF 136-174Mhz,0.714925289,,jacom,0,1
134,503,3,Antena HF Diamond HF30FX 10 MHz Original Antena Radio Mobile SSB,Motorola XiR C2660,0.713916659,,motorola,0,1
134,883,4,Antena HF Diamond HF30FX 10 MHz Original Antena Radio Mobile SSB,KIRISUN PT6500-01 (Freq. 136-174 Mhz),0.71137464,,kirisun,0,1
134,881,5,Antena HF Diamond HF30FX 10 MHz Original Antena Radio Mobile SSB,KIRISUN PT7200-01 (Freq. 136-174 Mhz),0.711146355,,kirisun,0,1
135,689,1,HT POC Inrico T640A Original HT Jarak Jauh 4G LTE WIFI GPS Bluetooth,SOUNESS SNI-1575UT,0.773874879,inrico,souness,0,0
135,688,2,HT POC Inrico T640A Original HT Jarak Jauh 4G LTE WIFI GPS Bluetooth,SOUNESS SNI-1577UT,0.764258325,inrico,souness,0,0
135,906,3,HT POC Inrico T640A Original HT Jarak Jauh 4G LTE WIFI GPS Bluetooth,BINTANG WR48S4T,0.705503702,inrico,bintang,0,0
135,1002,4,HT POC Inrico T640A Original HT Jarak Jauh 4G LTE WIFI GPS Bluetooth,MST W-WRN-000-i-BLE,0.670913815,inrico,mst,0,0
135,114,5,HT POC Inrico T640A Original HT Jarak Jauh 4G LTE WIFI GPS Bluetooth,Motorola RLN 6544/PMMN4095A Wireless Remote Speaker Microphone,0.663393497,inrico,motorola,0,0
136,882,1,Antena Mobil HF Diamond MD200 Frekuensi 7 – 30 MHz Original Antena Radio SSB,KIRISUN PT3800 (1) (Freq. 136-174 Mhz),0.774454474,,kirisun,0,1
136,881,2,Antena Mobil HF Diamond MD200 Frekuensi 7 – 30 MHz Original Antena Radio SSB,KIRISUN PT7200-01 (Freq. 136-174 Mhz),0.771036148,,kirisun,0,1
136,883,3,Antena Mobil HF Diamond MD200 Frekuensi 7 – 30 MHz Original Antena Radio SSB,KIRISUN PT6500-01 (Freq. 136-174 Mhz),0.769994974,,kirisun,0,1
136,708,4,Antena Mobil HF Diamond MD200 Frekuensi 7 – 30 MHz Original Antena Radio SSB,Mag One VZ28 (136-174 MHz),0.766993642,,mag one,0,1
136,291,5,Antena Mobil HF Diamond MD200 Frekuensi 7 – 30 MHz Original Antena Radio SSB,JACOM JACOM JC-668 VHF 136-174Mhz,0.758046746,,jacom,0,1
137,689,1,Radio Rig POC Talkcom TC-9900 Original Mini Rig Jarak Jauh 4G LTE Android Bluetooth,SOUNESS SNI-1575UT,0.785936356,talkcom,souness,0,0
137,688,2,Radio Rig POC Talkcom TC-9900 Original Mini Rig Jarak Jauh 4G LTE Android Bluetooth,SOUNESS SNI-1577UT,0.77945745,talkcom,souness,0,0
137,826,3,Radio Rig POC Talkcom TC-9900 Original Mini Rig Jarak Jauh 4G LTE Android Bluetooth,Motorola MTP3250 (350-430 MHz),0.686572194,talkcom,motorola,0,0
